masco_version,masco_6d_code,masco_occupation_title_en,masco_4d_code,masco_unit_group_title_en,masco_2013_code_or_status,source_pdf_page,source_printed_page,title_extraction_method
2020,2911-02,Immigration Superintendent Grade KP41,2911,Professional Customs And Border Inspectors,2911-02,366,352,systematic_index_text_layer
2020,2911-03,Immigration Consultant,2911,Professional Customs And Border Inspectors,New,366,352,systematic_index_text_layer
2020,2912-01,Executive Officer (Appraising) Grade 41,2912,Profesional Taxation And Excise Officials,2912-01,366,352,systematic_index_text_layer
2020,2912-02,Appraising Executive Officer,2912,Profesional Taxation And Excise Officials,2912-03,366,352,systematic_index_text_layer
2020,2912-03,Valuation Officer,2912,Profesional Taxation And Excise Officials,2912-04,366,352,systematic_index_text_layer
2020,2912-04,Excise Officer,2912,Profesional Taxation And Excise Officials,2912-05,367,353,systematic_index_text_layer
2020,2912-05,Tax Officer,2912,Profesional Taxation And Excise Officials,2912-06,367,353,systematic_index_text_layer
2020,2912-06,Executive Officer (Appraising) Grade 48,2912,Profesional Taxation And Excise Officials,New,367,353,systematic_index_text_layer
2020,2913-01,Social Benefits Officer,2913,Professional Government Social Benefit Officials,2913-01,367,353,systematic_index_text_layer
2020,2913-02,Social Security Claims Officer,2913,Professional Government Social Benefit Officials,2913-02,367,353,systematic_index_text_layer
2020,2913-03,Executive Officer (PERKESO) Grade 23,2913,Professional Government Social Benefit Officials,New,367,353,systematic_index_text_layer
2020,2914-01,Enforcement Officer Grade KP41,2914,Professional Government Licensing Officials,2914-01,367,353,systematic_index_text_layer
2020,2914-02,Executive Officer (Enforcement) Grade L5,2914,Professional Government Licensing Officials,2914-03,367,353,systematic_index_text_layer
2020,2914-03,Licensing Officer,2914,Professional Government Licensing Officials,2914-05,367,353,systematic_index_text_layer
2020,2914-04,Passport Issuing Officer,2914,Professional Government Licensing Officials,2914-06,367,353,systematic_index_text_layer
2020,2914-05,Building Permit (Licensing) Officer,2914,Professional Government Licensing Officials,2914-07,367,353,systematic_index_text_layer
2020,2914-06,Business Permit (Licensing) Officer,2914,Professional Government Licensing Officials,2914-08,367,353,systematic_index_text_layer
2020,2915-01,Senior Police Officer Grade YA13,2915,Professional Police Officials,2915-01,367,353,systematic_index_text_layer
2020,2916-01,Civil Defence Officer Grade KP41,2916,Professional Civil Defence Officials,2916-01,367,353,systematic_index_text_layer
2020,2916-02,Civil Defence Officer,2916,Professional Civil Defence Officials,2916-03,367,353,systematic_index_text_layer
2020,2916-03,Industrial Relations Officer Grade S41,2916,Professional Civil Defence Officials,2919-08,367,353,systematic_index_text_layer
2020,2916-04,Security Officer Grade KP41,2916,Professional Civil Defence Officials,2919-01,367,353,systematic_index_text_layer
2020,2916-05,Executive Officer (Security) Grade 41,2916,Professional Civil Defence Officials,2919-02,367,353,systematic_index_text_layer
2020,2916-06,Superintendent of Fire Brigade Grade KB41,2916,Professional Civil Defence Officials,2919-03,367,353,systematic_index_text_layer
2020,2916-07,Superintendent of Prison Grade KA41,2916,Professional Civil Defence Officials,2919-04,367,353,systematic_index_text_layer
2020,2916-08,Maritime Superintendent Officer Grade T13,2916,Professional Civil Defence Officials,2919-10,367,353,systematic_index_text_layer
2020,2919-01,Control Room Officer,2919,Regulatory Government Professionals Not Elsewhere Classified,New,367,353,systematic_index_text_layer
2020,2919-02,Registration Officers Grade KP41,2919,Regulatory Government Professionals Not Elsewhere Classified,2919-05,367,353,systematic_index_text_layer
2020,2919-03,Investigation Officer Grade P41,2919,Regulatory Government Professionals Not Elsewhere Classified,2919-06,367,353,systematic_index_text_layer
2020,2919-04,Investigation Officer Grade P43,2919,Regulatory Government Professionals Not Elsewhere Classified,New,367,353,systematic_index_text_layer
2020,2919-05,Investigation Officer Grade P47,2919,Regulatory Government Professionals Not Elsewhere Classified,New,367,353,systematic_index_text_layer
2020,2919-06,Investigation Officer Grade P51,2919,Regulatory Government Professionals Not Elsewhere Classified,New,367,353,systematic_index_text_layer
2020,2919-07,Investigation Officer Grade P53,2919,Regulatory Government Professionals Not Elsewhere Classified,New,367,353,systematic_index_text_layer
2020,3111-01,Laboratory Assistant Grade C19,3111,Chemical And Physical Science Technicians,3111-01,367,353,systematic_index_text_layer
2020,3111-02,Research Assistant Grade Q19,3111,Chemical And Physical Science Technicians,3111-04,367,353,systematic_index_text_layer
2020,3111-03,Film Laboratory Assistant Grade C19,3111,Chemical And Physical Science Technicians,3111-05,367,353,systematic_index_text_layer
2020,3111-04,Physics Technician,3111,Chemical And Physical Science Technicians,3111-06,367,353,systematic_index_text_layer
2020,3111-05,Geophysics Technician,3111,Chemical And Physical Science Technicians,3111-07,367,353,systematic_index_text_layer
2020,3111-06,Chemistry Technician,3111,Chemical And Physical Science Technicians,3111-08,367,353,systematic_index_text_layer
2020,3111-07,Physics Science Laboratory Technician,3111,Chemical And Physical Science Technicians,3111-09,367,353,systematic_index_text_layer
2020,3111-08,Physical Science Technician,3111,Chemical And Physical Science Technicians,3111-10,367,353,systematic_index_text_layer
2020,3111-09,Physics Laboratory Assistant,3111,Chemical And Physical Science Technicians,3111-11,367,353,systematic_index_text_layer
2020,3111-10,Chemistry Laboratory Assistant,3111,Chemical And Physical Science Technicians,3111-12,367,353,systematic_index_text_layer
2020,3111-11,Physical Science Laboratory Assistant,3111,Chemical And Physical Science Technicians,3111-13,367,353,systematic_index_text_layer
2020,3111-12,Soil Technician,3111,Chemical And Physical Science Technicians,3111-14,367,353,systematic_index_text_layer
2020,3111-13,Soil Laboratory Assistant,3111,Chemical And Physical Science Technicians,3111-15,367,353,systematic_index_text_layer
2020,3111-14,Meteorological Technician,3111,Chemical And Physical Science Technicians,3111-16,367,353,systematic_index_text_layer
2020,3111-15,Meteorological Assistant,3111,Chemical And Physical Science Technicians,3111-17,367,353,systematic_index_text_layer
2020,3111-16,Geological Technician,3111,Chemical And Physical Science Technicians,3111-18,367,353,systematic_index_text_layer
2020,3111-17,Geological Laboratory Assistant,3111,Chemical And Physical Science Technicians,3111-19,367,353,systematic_index_text_layer
2020,3111-18,Field Laboratory Research Conductor,3111,Chemical And Physical Science Technicians,3111-20,368,354,systematic_index_text_layer
2020,3111-19,Astronomy Technician,3111,Chemical And Physical Science Technicians,3111-21,368,354,systematic_index_text_layer
2020,3111-20,Oceanography Technician,3111,Chemical And Physical Science Technicians,3111-22,368,354,systematic_index_text_layer
2020,3111-21,Laboratory Assistant,3111,Chemical And Physical Science Technicians,3111-23,368,354,systematic_index_text_layer
2020,3111-22,Aerological Technician,3111,Chemical And Physical Science Technicians,3111-24,368,354,systematic_index_text_layer
2020,3111-23,Avalanche Controller,3111,Chemical And Physical Science Technicians,3111-25,368,354,systematic_index_text_layer
2020,3111-24,Climate Data Processor,3111,Chemical And Physical Science Technicians,3111-26,368,354,systematic_index_text_layer
2020,3111-25,Climate Service Technician,3111,Chemical And Physical Science Technicians,3111-27,368,354,systematic_index_text_layer
2020,3111-26,Meteorological Inspector,3111,Chemical And Physical Science Technicians,3111-28,368,354,systematic_index_text_layer
2020,3111-27,Weather station Assistant,3111,Chemical And Physical Science Technicians,New,368,354,systematic_index_text_layer
2020,3111-28,"Operations Technician, Weather Station",3111,Chemical And Physical Science Technicians,3111-30,368,354,systematic_index_text_layer
2020,3111-29,Surface Weather Observer,3111,Chemical And Physical Science Technicians,3111-31,368,354,systematic_index_text_layer
2020,3111-30,Geoscience Technician Grade C19,3111,Chemical And Physical Science Technicians,New,368,354,systematic_index_text_layer
2020,3111-31,Laboratory Assistant Grade K1,3111,Chemical And Physical Science Technicians,3111-01,368,354,systematic_index_text_layer
2020,3111-32,Laboratory Technician,3111,Chemical And Physical Science Technicians,New,368,354,systematic_index_text_layer
2020,3111-33,Assistant Meteorological Officer Grade C29,3111,Chemical And Physical Science Technicians,2112-02,368,354,systematic_index_text_layer
2020,3111-34,Assistant Geoscience Officer Grade C29,3111,Chemical And Physical Science Technicians,New,368,354,systematic_index_text_layer
2020,3111-35,Assistant Film Laboratory Officer C29,3111,Chemical And Physical Science Technicians,2113-04,368,354,systematic_index_text_layer
2020,3111-36,Assistant Scientific Officer Grade C29,3111,Chemical And Physical Science Technicians,2426-05,368,354,systematic_index_text_layer
2020,3111-37,Assistant Research Officer Grade Q29,3111,Chemical And Physical Science Technicians,2426-03,368,354,systematic_index_text_layer
2020,3111-38,Process Technician,3111,Chemical And Physical Science Technicians,3119-19,368,354,systematic_index_text_layer
2020,3111-39,Forensic Science Technician,3111,Chemical And Physical Science Technicians,3119-21,368,354,systematic_index_text_layer
2020,3112-01,Industrial Instrument Technician,3112,Civil Engineering Technicians,3112-04,368,354,systematic_index_text_layer
2020,3112-02,Civil Engineering Technician,3112,Civil Engineering Technicians,3112-05,368,354,systematic_index_text_layer
2020,3112-03,Civil Engineering Assistant,3112,Civil Engineering Technicians,3112-06,368,354,systematic_index_text_layer
2020,3112-04,Civil Engineering Estimator,3112,Civil Engineering Technicians,3112-07,368,354,systematic_index_text_layer
2020,3112-05,Clerk-Of-Work,3112,Civil Engineering Technicians,3112-08,368,354,systematic_index_text_layer
2020,3112-06,Surveying Technical Assistant,3112,Civil Engineering Technicians,3112-10,368,354,systematic_index_text_layer
2020,3112-07,Surveying Assistant,3112,Civil Engineering Technicians,3112-11,368,354,systematic_index_text_layer
2020,3112-08,Engineering Designer,3112,Civil Engineering Technicians,3112-12,368,354,systematic_index_text_layer
2020,3112-09,Civil Engineering Supervisor,3112,Civil Engineering Technicians,3112-13,368,354,systematic_index_text_layer
2020,3112-10,Tunnel Boring Machine Technician,3112,Civil Engineering Technicians,3112-14,368,354,systematic_index_text_layer
2020,3112-11,Building Inspector,3112,Civil Engineering Technicians,3112-15,368,354,systematic_index_text_layer
2020,3112-12,Geotechnical Technician,3112,Civil Engineering Technicians,3112-16,368,354,systematic_index_text_layer
2020,3112-13,Fire Inspector,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-14,Surveying Technician,3112,Civil Engineering Technicians,3112-18,368,354,systematic_index_text_layer
2020,3112-15,Construction Technician,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-16,Building Contractor,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-17,Process Instrument Technician,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-18,"Assistant Surveyor, Building",3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-19,Assistant Engineer Grade JA29,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-20,Assistant Executive Officer (Engineering) Grade 31,3112,Civil Engineering Technicians,2142-06,368,354,systematic_index_text_layer
2020,3112-21,Assistant Executive Officer (Technician) Grade L8,3112,Civil Engineering Technicians,2142-08,368,354,systematic_index_text_layer
2020,3112-22,Assistant Executive Officer (Engineering) Grade L8,3112,Civil Engineering Technicians,2142-09,368,354,systematic_index_text_layer
2020,3112-23,Assistant Engineer,3112,Civil Engineering Technicians,2142-41,368,354,systematic_index_text_layer
2020,3112-24,Engineering Assistant Executive Officer,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-25,Assistant Civil Engineer,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-26,Operation Technician,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-27,Green Building Facilities Maintenance Technician,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-28,Green Building Facilities Maintenance Assistant Technician,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-29,Building Demolition Technician,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-30,Assistant Engineer Maintenance,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-31,Quantity Surveying Technician,3112,Civil Engineering Technicians,3119-07,368,354,systematic_index_text_layer
2020,3112-32,Assistant Quantity Surveyor Grade JA29,3112,Civil Engineering Technicians,2149-04,368,354,systematic_index_text_layer
2020,3112-33,Quantity Surveyor Assistant,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-34,Assistant Engineer Grade 19,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-35,Assistant Quantity Surveyor Grade 19,3112,Civil Engineering Technicians,New,368,354,systematic_index_text_layer
2020,3112-36,Building Surveying Technical Assistant Grade 19,3112,Civil Engineering Technicians,New,369,355,systematic_index_text_layer
2020,3112-37,Assistant Building Surveyor Grade J29,3112,Civil Engineering Technicians,2149-05,369,355,systematic_index_text_layer
2020,3112-38,Fire Maintenance Leader,3112,Civil Engineering Technicians,New,369,355,systematic_index_text_layer
2020,3112-39,Fire Maintenance Technician,3112,Civil Engineering Technicians,New,369,355,systematic_index_text_layer
2020,3113-01,Electrical Engineering Technician,3113,Electrical Engineering Technicians,3113-02,369,355,systematic_index_text_layer
2020,3113-02,Wire Cutting Technician,3113,Electrical Engineering Technicians,3113-03,369,355,systematic_index_text_layer
2020,3113-03,High Voltage Electrical Engineering Technician,3113,Electrical Engineering Technicians,3113-04,369,355,systematic_index_text_layer
