"role_id","masco_code","role_title","candidate_rank","candidate_esco_code","candidate_esco_title","candidate_esco_uri","retrieval_score","title_cosine","profile_cosine","matched_esco_label","exact_normalized_label","same_four_digit_group","selected_primary","query_masco_version","score_is_probability"
"M226801","226801","Occupational Therapist","4","2423.5","Occupational Analyst","http://data.europa.eu/esco/occupation/6d03eaef-1ce5-4a1e-bb41-0908e1af1b65","0.650939","0.711698","0.370249","Occupational Analyst","false","false","false","2020","false"
"M226801","226801","Occupational Therapist","5","2269.9","Recreational Therapist","http://data.europa.eu/esco/occupation/f9395e4d-d66f-49ce-a8f5-721991139e79","0.635963","0.646196","0.466042","Recreational Therapist","false","false","false","2020","false"
"M226801","226801","Occupational Therapist","6","3423.2.4","Sport Therapist","http://data.europa.eu/esco/occupation/394bdd9b-3ee8-43a9-b943-442ce146bb21","0.611046","0.626377","0.533017","Sport Therapist","false","false","false","2020","false"
"M226801","226801","Occupational Therapist","7","2635.3.22","Rehabilitation Support Worker","http://data.europa.eu/esco/occupation/dc69f2ed-ebe9-43da-bf9d-31aac874d4c2","0.602272","0.57324","0.5957","Occupational Therapy Support Worker","false","false","false","2020","false"
"M226801","226801","Occupational Therapist","8","2269.9.2","Art Therapist","http://data.europa.eu/esco/occupation/eb48ccbd-75f2-4799-81be-443034858473","0.59704","0.65178","0.352628","Art Therapist","false","false","false","2020","false"
"M226801","226801","Occupational Therapist","9","3255.1","Massage Therapist","http://data.europa.eu/esco/occupation/9487f835-b5a9-4742-8ecf-35520911e28c","0.558404","0.610724","0.345628","Massage Therapist","false","false","false","2020","false"
"M226801","226801","Occupational Therapist","10","2634.2.4","Psychotherapist","http://data.europa.eu/esco/occupation/af69484e-b43f-4685-b22d-f3418df45c4d","0.557435","0.588212","0.385692","Multi-Modal Psychotherapist","false","false","false","2020","false"
"M226901","226901","X-Ray Technician Grade U41","1","7422.4","Radio Technician","http://data.europa.eu/esco/occupation/35efc04c-429a-407e-a00a-f07fd03c2743","0.710107","0.729089","0.571621","Radio Technician","false","false","false","2020","false"
"M226901","226901","X-Ray Technician Grade U41","2","3111.12","Radiation Protection Technician","http://data.europa.eu/esco/occupation/184e59d7-5646-4fe4-9059-46867ff09574","0.696907","0.749041","0.630151","Nuclear Plant Radiation Technician","false","false","false","2020","false"
"M226901","226901","X-Ray Technician Grade U41","3","3111.10","Nuclear Technician","http://data.europa.eu/esco/occupation/774ad663-2124-4ac2-a287-5fb2e478906e","0.651015","0.679627","0.516877","Nuclear Technician","false","false","false","2020","false"
"M226901","226901","X-Ray Technician Grade U41","4","3114.1.5","Medical Device Engineering Technician","http://data.europa.eu/esco/occupation/30641348-f9f2-4fe5-ab8c-fe6ff9931a54","0.648817","0.655244","0.514543","X-Ray Machine Technician","false","false","false","2020","false"
"M226901","226901","X-Ray Technician Grade U41","5","3521.1.11","Video Technician","http://data.europa.eu/esco/occupation/a59feab2-9bc9-4b25-97cf-995998164502","0.646139","0.660974","0.46184","AV Technician","false","false","false","2020","false"
"M226901","226901","X-Ray Technician Grade U41","6","3111.11","Physics Technician","http://data.europa.eu/esco/occupation/a9bcc9e0-5be7-47a0-818b-acad10fe90d9","0.636211","0.684436","0.427225","Physics Technician","false","false","false","2020","false"
"M226901","226901","X-Ray Technician Grade U41","7","3111.9","Metrology Technician","http://data.europa.eu/esco/occupation/e6a3ce2e-c0f2-47a7-937a-61ae9abfe1fa","0.633911","0.652092","0.487756","Meter Technician","false","false","false","2020","false"
"M226901","226901","X-Ray Technician Grade U41","8","2269.8.1","Diagnostic Radiographer","http://data.europa.eu/esco/occupation/7d092380-1c2e-48fe-81de-0d191b4e96d6","0.630134","0.643508","0.713113","Radiologic Technologist","false","true","false","2020","false"
"M226901","226901","X-Ray Technician Grade U41","9","3254.1.1","Optical Technician","http://data.europa.eu/esco/occupation/1084e2d6-b153-4090-8065-c9231f71d4f0","0.629483","0.674899","0.412326","Optometry Technician","false","false","false","2020","false"
"M226901","226901","X-Ray Technician Grade U41","10","3112.1","Civil Engineering Technician","http://data.europa.eu/esco/occupation/0f5cc4eb-925d-4b99-be6d-b0964a253a9a","0.619796","0.679919","0.389242","Civils Technician","false","false","false","2020","false"
"M226901","226901","X-Ray Technician Grade U41","11","2269.8","Radiographer","http://data.europa.eu/esco/occupation/7639a601-6db0-41ed-9fb0-813d9b8beb05","0.594985","0.622006","0.627319","Medical Radiation Technologist","false","true","true","2020","false"
"M226902","226902","Instructor Grade U41","1","3422.4","Sports Instructor","http://data.europa.eu/esco/occupation/11695786-9fb7-4895-b161-0480419107e4","0.729769","0.80606","0.40415","Ski Instructor","false","false","false","2020","false"
"M226902","226902","Instructor Grade U41","2","5165.1","Driving Instructor","http://data.europa.eu/esco/occupation/bca2528a-5a87-4576-a3b5-1edbbce40a9f","0.722674","0.79233","0.50258","Driving Instructor","false","false","false","2020","false"
"M226902","226902","Instructor Grade U41","3","2359.12","Prison Instructor","http://data.europa.eu/esco/occupation/653374a9-a96e-4c5b-849f-62ae67b0ed62","0.71054","0.782048","0.455487","Prison Instructor","false","false","false","2020","false"
"M226902","226902","Instructor Grade U41","4","5165.1.3","Motorcycle Instructor","http://data.europa.eu/esco/occupation/259d9967-2189-4b98-be32-9d3169b02e1b","0.710158","0.78622","0.459863","Driving Instructor","false","false","false","2020","false"
"M226902","226902","Instructor Grade U41","5","3423.2","Fitness Instructor","http://data.europa.eu/esco/occupation/c784c2db-e636-429f-8492-3191790a58d7","0.705624","0.780953","0.45431","Fitness Instructor","false","false","false","2020","false"
"M226902","226902","Instructor Grade U41","6","5165.1.4","Truck Driving Instructor","http://data.europa.eu/esco/occupation/c29f1a42-25cb-4192-9bc1-cc7560c00590","0.699799","0.746894","0.44659","HGV Instructor","false","false","false","2020","false"
"M226902","226902","Instructor Grade U41","7","2310.1.27","Music Instructor","http://data.europa.eu/esco/occupation/88990bdf-4f6b-4411-82c9-9eecad1db8fb","0.690715","0.76541","0.389072","Music Instructor","false","false","false","2020","false"
"M226902","226902","Instructor Grade U41","8","3422.4.4","Ski Instructor","http://data.europa.eu/esco/occupation/812276dd-95ea-428b-b05e-a61c4089063c","0.690017","0.730018","0.452526","Ski Instructor","false","false","false","2020","false"
"M226902","226902","Instructor Grade U41","9","3422.4.1","Boxing Instructor","http://data.europa.eu/esco/occupation/0af6fc82-8e5e-46c6-a4ca-a672ecf7704c","0.689499","0.763576","0.410314","Boxing Instructor","false","false","false","2020","false"
"M226902","226902","Instructor Grade U41","10","3422.4.2","Golf Instructor","http://data.europa.eu/esco/occupation/09c2b506-cefa-4ba3-b868-a9c2bc4fc6f1","0.688776","0.746263","0.418525","Golf Instructor","false","false","false","2020","false"
"M226902","226902","Instructor Grade U41","11","2320.1.4","Auxiliary Nursing and Midwifery Vocational Teacher","http://data.europa.eu/esco/occupation/8289625a-c1c1-4a49-8ddd-37be4c3cd3fc","0.364516","0.346118","0.409236","Auxiliary Nursing and Midwifery Instructor","false","false","true","2020","false"
"M231105","231105","Dental Lecturer Grade DUG51P","1","2310.1.12","Dentistry Lecturer","http://data.europa.eu/esco/occupation/3d7a1284-824c-47d9-8387-b8e1cd5888b5","0.893258","0.967428","0.730045","Dental Science Lecturer","false","false","true","2020","false"
"M231105","231105","Dental Lecturer Grade DUG51P","2","2310.1","Higher Education Lecturer","http://data.europa.eu/esco/occupation/684fd8d5-9b40-4b02-a680-438f0082d923","0.69607","0.694383","0.646682","HE Lecturer","false","false","false","2020","false"
"M231105","231105","Dental Lecturer Grade DUG51P","3","2310.1.25","Medicine Lecturer","http://data.europa.eu/esco/occupation/0bf5d25a-2b4d-43b5-b053-beeb210fa43a","0.688162","0.711812","0.564923","Clinical Lecturer","false","false","false","2020","false"
"M231105","231105","Dental Lecturer Grade DUG51P","4","2261.1","Dental Practitioner","http://data.europa.eu/esco/occupation/e52b5707-7097-4dbc-ac61-054e917da241","0.68313","0.747892","0.499704","Dental Practitioner","false","false","false","2020","false"
"M231105","231105","Dental Lecturer Grade DUG51P","5","2310.1.19","Healthcare Specialist Lecturer","http://data.europa.eu/esco/occupation/b3ebf55f-5e50-4262-946a-f08d7fbe29b2","0.653469","0.671866","0.538326","Dietetics Lecturer","false","false","false","2020","false"
"M231105","231105","Dental Lecturer Grade DUG51P","6","2310.1.5","Assistant Lecturer","http://data.europa.eu/esco/occupation/c262bb96-03bb-4c97-a45b-0cf36db5b048","0.649377","0.676313","0.54887","Assistant Lecturer","false","false","false","2020","false"
"M231105","231105","Dental Lecturer Grade DUG51P","7","2310.1.24","Mathematics Lecturer","http://data.europa.eu/esco/occupation/dab9c6dd-8efb-4fe2-8b10-477ef2bcfd8b","0.64359","0.665429","0.583877","Mathematics Lecturer","false","false","false","2020","false"
"M231105","231105","Dental Lecturer Grade DUG51P","8","2310.1.8","Chemistry Lecturer","http://data.europa.eu/esco/occupation/e74513c3-8ba8-462f-978c-0450522f4427","0.634547","0.656888","0.537851","Chemistry Lecturer","false","false","false","2020","false"
"M231105","231105","Dental Lecturer Grade DUG51P","9","2310.1.6","Biology Lecturer","http://data.europa.eu/esco/occupation/5fdfa822-c1ba-477e-87cc-3d742e59310d","0.633462","0.668225","0.511706","Biology Lecturer","false","false","false","2020","false"
"M231105","231105","Dental Lecturer Grade DUG51P","10","2310.1.28","Nursing Lecturer","http://data.europa.eu/esco/occupation/1bbaf82c-67ae-4beb-9a55-7298acf5b2af","0.626703","0.632655","0.560145","Nurse Lecturer","false","false","false","2020","false"
"M231117","231117","Pharmacy Lecturer Grade DUF45","1","2310.1.31","Pharmacy Lecturer","http://data.europa.eu/esco/occupation/55a785db-0636-41b8-950f-0b65abe5e81b","0.995","1","0.690855","Pharmacy Lecturer","true","false","true","2020","false"
"M231117","231117","Pharmacy Lecturer Grade DUF45","2","2310.1.25","Medicine Lecturer","http://data.europa.eu/esco/occupation/0bf5d25a-2b4d-43b5-b053-beeb210fa43a","0.690117","0.774791","0.447221","Medicine Lecturer","false","false","false","2020","false"
"M231117","231117","Pharmacy Lecturer Grade DUF45","3","2262.1","Pharmacist","http://data.europa.eu/esco/occupation/7c132147-428b-4ea3-87e1-70f7abb691ce","0.665814","0.686704","0.584123","Pharmacy Practitioner","false","false","false","2020","false"
"M231117","231117","Pharmacy Lecturer Grade DUF45","4","3213.1","Pharmacy Assistant","http://data.europa.eu/esco/occupation/c1a86d6d-7785-43e1-994b-958eba58fff7","0.663716","0.724042","0.536873","Pharmacy Assistant","false","false","false","2020","false"
"M231117","231117","Pharmacy Lecturer Grade DUF45","5","2262.2","Pharmacy Technician","http://data.europa.eu/esco/occupation/7b74626d-b487-48a1-9e80-47faf9928210","0.654862","0.685115","0.574","Pharmacy Technologist","false","false","false","2020","false"
"M231117","231117","Pharmacy Lecturer Grade DUF45","6","2310.1.8","Chemistry Lecturer","http://data.europa.eu/esco/occupation/e74513c3-8ba8-462f-978c-0450522f4427","0.647894","0.698944","0.453616","Chemistry Lecturer","false","false","false","2020","false"
"M231117","231117","Pharmacy Lecturer Grade DUF45","7","2310.1.19","Healthcare Specialist Lecturer","http://data.europa.eu/esco/occupation/b3ebf55f-5e50-4262-946a-f08d7fbe29b2","0.615181","0.676104","0.349153","Pedagogy Lecturer","false","false","false","2020","false"
"M231117","231117","Pharmacy Lecturer Grade DUF45","8","2262.1.2.2","Industrial Pharmacist","http://data.europa.eu/esco/occupation/53cdcc84-e5ee-488c-aa09-88084e06d6d7","0.607557","0.679971","0.4449","Industrial Pharmacy Specialist","false","false","false","2020","false"
"M231117","231117","Pharmacy Lecturer Grade DUF45","9","2262.1.2.1","Hospital Pharmacist","http://data.europa.eu/esco/occupation/5fd099da-218a-460e-bd5b-b42f1b76c67c","0.60271","0.647838","0.508076","Hospital Pharmacy Specialist","false","false","false","2020","false"
"M231117","231117","Pharmacy Lecturer Grade DUF45","10","2131.7","Pharmacologist","http://data.europa.eu/esco/occupation/10291962-c0c7-4e5b-a7ed-0762b4d9b010","0.600942","0.655814","0.423314","Pharmacology Researcher","false","false","false","2020","false"
"M232102","232102","Teacher, Vocational","1","2320.1","Vocational Teacher","http://data.europa.eu/esco/occupation/81f8d141-3f67-4fb0-a349-db0147ef7b3a","0.863562","0.9571","0.766058","Vocational Tutor","false","false","true","2020","false"
"M232102","232102","Teacher, Vocational","2","2320.1.16","Industrial Arts Vocational Teacher","http://data.europa.eu/esco/occupation/46f9d58f-11bd-4d96-b000-ff4490d3009b","0.769518","0.844504","0.699105","Industrial Arts Vocational Teacher","false","false","false","2020","false"
"M232102","232102","Teacher, Vocational","3","2320.1.21","Physical Education Vocational Teacher","http://data.europa.eu/esco/occupation/e777fb61-16f5-476b-8262-578edfdb4d9d","0.688693","0.707513","0.67853","Teacher of Vocational Physical Education","false","false","false","2020","false"
"M232102","232102","Teacher, Vocational","4","2320.1.7","Business and Marketing Vocational Teacher","http://data.europa.eu/esco/occupation/9a6d8a84-a8a9-4c9b-9ead-59a710e93759","0.683364","0.72765","0.640193","Teacher of Marketing and Business","false","false","false","2020","false"
"M232102","232102","Teacher, Vocational","5","2320.1.6","Business Administration Vocational Teacher","http://data.europa.eu/esco/occupation/3db35c88-bcb7-4de4-914a-9a9839a3c911","0.68152","0.744606","0.662628","Business Administration Vocational Teacher","false","false","false","2020","false"
"M232102","232102","Teacher, Vocational","6","2320.1.9","Design and Applied Arts Vocational Teacher","http://data.europa.eu/esco/occupation/9e1a31bf-2963-40f4-95af-cedc3fbac537","0.6795","0.748241","0.590716","Applied Arts and Crafts Vocational Teacher","false","false","false","2020","false"
"M232102","232102","Teacher, Vocational","7","2320.1.15","Hospitality Vocational Teacher","http://data.europa.eu/esco/occupation/1801583e-34b3-4c89-97ac-db2a346b4a3e","0.674966","0.724884","0.612704","Hospitality Vocational Teacher","false","false","false","2020","false"
"M232102","232102","Teacher, Vocational","8","2320.1.13","Food Service Vocational Teacher","http://data.europa.eu/esco/occupation/37c44fdd-eff0-4e16-b459-b3a81fe663ec","0.670612","0.717506","0.623207","Food Service Vocational Teacher","false","false","false","2020","false"
"M232102","232102","Teacher, Vocational","9","2320.1.18","Medical Laboratory Technology Vocational Teacher","http://data.europa.eu/esco/occupation/734bb387-ea3a-4c62-abc1-05f894d51921","0.670464","0.727841","0.624764","Teacher in Medical Laboratory Technology","false","false","false","2020","false"
