"role_id","role_title","masco_code","masco_source_page_pdf","rated_task_count","remote_capable_tasks","remote_onsite_tasks","remote_unclear_tasks","remote_pre_rating","ai_exposable_tasks","ai_exposure_share","ai_pre_rating","independent_raters_required","reconciliation_status","release_use","task_source_level","source_url","source_current_role_id","source_current_masco_code","source_current_role_title","source_current_url","masco_reference_version","masco2020_remap_method","masco2020_remap_confidence","masco2020_source_pdf_page","masco2020_source_url","profile_basis","source_current_task_source_level"
"M321305","Assistant Pharmacy Officer Grade U29","321305","378","9","2","0","7","medium","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3213-03","M321303","321303","Assistant Pharmacy Officer Grade U5","https://emasco.mohr.gov.my/masco/3213-03","2020","grade_reversion","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321401","Dental technician","321401","378","6","1","0","5","medium","1","0.1667","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3214-01","M321401","321401","Dental Technician","https://emasco.mohr.gov.my/masco/3214-01","2020","exact_normalized_title","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321404","Orthotist","321404","378","5","3","1","1","low","2","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3214-02","M321402","321402","Orthotist","https://emasco.mohr.gov.my/masco/3214-02","2020","exact_normalized_title","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321502","Prosthetic Technician","321502","378","6","1","2","3","low","1","0.1667","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3215-01","M321501","321501","Prosthetic Technician","https://emasco.mohr.gov.my/masco/3215-01","2020","exact_normalized_title","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M321503","Medical Technician Grade U19","321503","378","5","0","1","4","low","0","0.0","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3215-02","M321502","321502","Medical Technician Grade U1","https://emasco.mohr.gov.my/masco/3215-02","2020","grade_reversion","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M322101","Nurse Grade U29","322101","378","10","4","2","4","low","4","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3221-02","M322102","322102","Nurse Grade U5","https://emasco.mohr.gov.my/masco/3221-02","2020","grade_reversion","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M322104","Practical Nurse","322104","378","10","2","1","7","low","2","0.2","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3221-01","M322101","322101","Practical Nurse","https://emasco.mohr.gov.my/masco/3221-01","2020","exact_normalized_title","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M324103","Veterinary Biotech Research Technician","324103","378","10","6","1","3","low","4","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3241-01","M324101","324101","Veterinary Biotech Research Technician","https://emasco.mohr.gov.my/masco/3241-01","2020","exact_normalized_title","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M324107","Veterinary Artificial Inseminator","324107","378","8","2","1","5","low","2","0.25","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3241-02","M324102","324102","Veterinary Artificial Inseminator","https://emasco.mohr.gov.my/masco/3241-02","2020","exact_normalized_title","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M324108","Veterinary Biotech Production Technician","324108","378","7","3","1","3","low","2","0.2857","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3241-03","M324103","324103","Veterinary Biotech Production Technician","https://emasco.mohr.gov.my/masco/3241-03","2020","exact_normalized_title","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M324109","Veterinary Nurse","324109","378","9","2","0","7","medium","1","0.1111","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3241-04","M324104","324104","Veterinary Nurse","https://emasco.mohr.gov.my/masco/3241-04","2020","exact_normalized_title","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M324110","Assistant Veterinary Officer Grade G29","324110","378","10","3","0","7","medium","4","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3241-07","M324107","324107","Assistant Veterinary Officer Grade G5","https://emasco.mohr.gov.my/masco/3241-07","2020","grade_reversion","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M325101","Dental Surgery Assistant Grade U19","325101","378","10","1","2","7","low","1","0.1","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3251-03","M325103","325103","Dental Surgery Assistant Grade U1","https://emasco.mohr.gov.my/masco/3251-03","2020","grade_reversion","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M325105","Dental Assistant","325105","378","7","1","1","5","low","3","0.4286","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3251-01","M325101","325101","Dental Aide/Assistant","https://emasco.mohr.gov.my/masco/3251-01","2020","reviewed_functional_equivalent","medium","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M325106","Dental Hygienist","325106","378","9","2","1","6","low","1","0.1111","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3251-02","M325102","325102","Dental Hygienist","https://emasco.mohr.gov.my/masco/3251-02","2020","exact_normalized_title","high","378","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=378","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M325107","Dental Therapist Grade U29","325107","379","5","2","0","3","medium","2","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3251-04","M325104","325104","Dental Therapist Grade U5","https://emasco.mohr.gov.my/masco/3251-04","2020","grade_reversion","high","379","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M325302","Community Health Promoter","325302","379","8","2","0","6","medium","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3253-01","M325301","325301","Community Health Promoter","https://emasco.mohr.gov.my/masco/3253-01","2020","exact_normalized_title","high","379","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M325304","Village Health Worker","325304","379","9","2","0","7","medium","1","0.1111","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3253-02","M325302","325302","Village Health Worker","https://emasco.mohr.gov.my/masco/3253-02","2020","exact_normalized_title","high","379","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M325305","Community Nurse Grade U19","325305","379","10","4","2","4","low","2","0.2","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3253-03","M325303","325303","Community Nurse Grade U1","https://emasco.mohr.gov.my/masco/3253-03","2020","grade_reversion","high","379","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M325505","Massage Therapist","325505","379","7","3","1","3","low","1","0.1429","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3255-01","M325501","325501","Massage Therapist","https://emasco.mohr.gov.my/masco/3255-01","2020","exact_normalized_title","high","379","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M325506","Physiotherapy Technician","325506","379","8","3","1","4","low","4","0.5","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3255-02","M325502","325502","Physiotherapy Technician","https://emasco.mohr.gov.my/masco/3255-02","2020","exact_normalized_title","high","379","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M325601","Medical Laboratory Assistant","325601","379","7","2","1","4","low","3","0.4286","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3256-01","M325601","325601","Medical Laboratory Assistant","https://emasco.mohr.gov.my/masco/3256-01","2020","exact_normalized_title","high","379","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M325602","Hospital Assistant","325602","379","7","3","1","3","low","3","0.4286","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/3256-02","M325602","325602","Hospital Assistant","https://emasco.mohr.gov.my/masco/3256-02","2020","exact_normalized_title","high","379","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=379","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
