role_id,role_title,masco_code,masco_unit_group_code,candidate_rank,candidate_esco_code,candidate_esco_title,candidate_esco_uri,matched_label,matched_label_type,title_similarity,candidate_status,mapping_status,review_decision,reviewer,review_notes
M311404,Semi-Conductor Technician,311404,3114,1,3114.1.10,sensor engineering technician,http://data.europa.eu/esco/occupation/631e504f-0db4-4e03-bf90-3f00d550170f,sensor technician,altLabel,0.761905,review_only_not_used,no_unique_exact_esco_title_match,,,
M311404,Semi-Conductor Technician,311404,3114,2,3114.1.5,medical device engineering technician,http://data.europa.eu/esco/occupation/30641348-f9f2-4fe5-ab8c-fe6ff9931a54,MRI machine technician,altLabel,0.680851,review_only_not_used,no_unique_exact_esco_title_match,,,
M311404,Semi-Conductor Technician,311404,3114,3,3114.1.6,microelectronics engineering technician,http://data.europa.eu/esco/occupation/0ea36a48-a27d-4515-b61f-3cab395cf60f,microelectronics technician,altLabel,0.653846,review_only_not_used,no_unique_exact_esco_title_match,,,
M311501,Mechanical Engineering Technician,311501,3115,1,3115.1,mechanical engineering technician,http://data.europa.eu/esco/occupation/b31e404e-9af6-457d-a58a-208f612eeba3,mechanical engineering technician,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
M311502,Mechanical Engineering Assistant,311502,3115,1,3115.1.14,optomechanical engineering technician,http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a,optomechanical engineering assistant,altLabel,0.941176,review_only_not_used,no_unique_exact_esco_title_match,,,
M311502,Mechanical Engineering Assistant,311502,3115,2,3115.1,mechanical engineering technician,http://data.europa.eu/esco/occupation/b31e404e-9af6-457d-a58a-208f612eeba3,mechanical engineering technician,preferredLabel,0.800000,review_only_not_used,no_unique_exact_esco_title_match,,,
M311502,Mechanical Engineering Assistant,311502,3115,3,3115.1.11,mechatronics engineering technician,http://data.europa.eu/esco/occupation/edf2e989-d7c5-496e-b365-81fc5cb9eb39,mechatronics engineering technician,preferredLabel,0.716418,review_only_not_used,no_unique_exact_esco_title_match,,,
M311503,Mechanical Engineering Estimator,311503,3115,1,3115.1,mechanical engineering technician,http://data.europa.eu/esco/occupation/b31e404e-9af6-457d-a58a-208f612eeba3,mechanical engineering inspector,altLabel,0.843750,review_only_not_used,no_unique_exact_esco_title_match,,,
M311503,Mechanical Engineering Estimator,311503,3115,2,3115.1.14,optomechanical engineering technician,http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a,optomechanical engineering assistant,altLabel,0.794118,review_only_not_used,no_unique_exact_esco_title_match,,,
M311503,Mechanical Engineering Estimator,311503,3115,3,3115.1.11,mechatronics engineering technician,http://data.europa.eu/esco/occupation/edf2e989-d7c5-496e-b365-81fc5cb9eb39,mechatronics engineering technician,preferredLabel,0.716418,review_only_not_used,no_unique_exact_esco_title_match,,,
M311504,Port Master/Dockmaster,311504,3115,1,3115.1.10,material stress analyst,http://data.europa.eu/esco/occupation/b9296f1a-a68b-4ac7-9904-f2cf1374fbaf,materials analyst,altLabel,0.461538,review_only_not_used,no_unique_exact_esco_title_match,,,
M311504,Port Master/Dockmaster,311504,3115,2,3115.1.15,pneumatic engineering technician,http://data.europa.eu/esco/occupation/3046f16d-1f7d-408f-b9a5-155410fbd2ea,pneumatic systems installer,altLabel,0.448980,review_only_not_used,no_unique_exact_esco_title_match,,,
M311504,Port Master/Dockmaster,311504,3115,3,3115.1.21,rolling stock inspector,http://data.europa.eu/esco/occupation/42e9d1c5-76f1-41ef-996e-38d5ac711a31,rolling stock inspector,preferredLabel,0.444444,review_only_not_used,no_unique_exact_esco_title_match,,,
M311505,Hydraulic Hose Technician,311505,3115,1,3115.1.5,"heating, ventilation, air conditioning and refrigeration engineering technician",http://data.europa.eu/esco/occupation/3ce9c89d-6f1a-48b5-942d-386e46e2fd06,HVAC project technician,altLabel,0.708333,review_only_not_used,no_unique_exact_esco_title_match,,,
M311505,Hydraulic Hose Technician,311505,3115,2,3115.1.11,mechatronics engineering technician,http://data.europa.eu/esco/occupation/edf2e989-d7c5-496e-b365-81fc5cb9eb39,mechatronics technician,altLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M311505,Hydraulic Hose Technician,311505,3115,3,3115.1.8,marine mechatronics technician,http://data.europa.eu/esco/occupation/cd92596c-bd96-4126-8b67-7bf6ed2ca8fb,nautical mechatronics technician,altLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M311506,Mechatronics Technician,311506,3115,1,3115.1.11,mechatronics engineering technician,http://data.europa.eu/esco/occupation/edf2e989-d7c5-496e-b365-81fc5cb9eb39,mechatronics technician,altLabel,1.000000,provisionally_used_pending_review,unique_exact_alternate_title_same_isco_group,,,
M311507,CNC Technician (Computer Numerical Control),311507,3115,1,3115.1.11,mechatronics engineering technician,http://data.europa.eu/esco/occupation/edf2e989-d7c5-496e-b365-81fc5cb9eb39,technician in mechatronics,altLabel,0.567164,review_only_not_used,no_unique_exact_esco_title_match,,,
M311507,CNC Technician (Computer Numerical Control),311507,3115,2,3115.1.14,optomechanical engineering technician,http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a,technician in optomechanical systems,altLabel,0.545455,review_only_not_used,no_unique_exact_esco_title_match,,,
M311507,CNC Technician (Computer Numerical Control),311507,3115,3,3115.1.6,industrial maintenance supervisor,http://data.europa.eu/esco/occupation/a9b20949-897b-481f-8642-d1f69263baff,maintenance machine adjuster supervisor,altLabel,0.450000,review_only_not_used,no_unique_exact_esco_title_match,,,
M311508,Welding Technician,311508,3115,1,3115.1.10,material stress analyst,http://data.europa.eu/esco/occupation/b9296f1a-a68b-4ac7-9904-f2cf1374fbaf,stress technician,altLabel,0.685714,review_only_not_used,no_unique_exact_esco_title_match,,,
M311508,Welding Technician,311508,3115,2,3115.1.4,automotive engineering technician,http://data.europa.eu/esco/occupation/444c9aa9-578d-4a9a-9949-99ef1bacb20e,car engineering technician,altLabel,0.681818,review_only_not_used,no_unique_exact_esco_title_match,,,
M311508,Welding Technician,311508,3115,3,3115.1.7,marine engineering technician,http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c,vessel engineering technician,altLabel,0.680851,review_only_not_used,no_unique_exact_esco_title_match,,,
M311509,Steelmaking Technician,311509,3115,1,3115.1.10,material stress analyst,http://data.europa.eu/esco/occupation/b9296f1a-a68b-4ac7-9904-f2cf1374fbaf,stress technician,altLabel,0.717949,review_only_not_used,no_unique_exact_esco_title_match,,,
M311509,Steelmaking Technician,311509,3115,2,3115.1.4,automotive engineering technician,http://data.europa.eu/esco/occupation/444c9aa9-578d-4a9a-9949-99ef1bacb20e,bus engineering technician,altLabel,0.708333,review_only_not_used,no_unique_exact_esco_title_match,,,
M311509,Steelmaking Technician,311509,3115,3,3115.1.7,marine engineering technician,http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c,boat engineering technician,altLabel,0.693878,review_only_not_used,no_unique_exact_esco_title_match,,,
M311510,Competent Person (CP) - Hygiene Technician,311510,3115,1,3115.1.7,marine engineering technician,http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c,boat engineering technician,altLabel,0.584615,review_only_not_used,no_unique_exact_esco_title_match,,,
M311510,Competent Person (CP) - Hygiene Technician,311510,3115,2,3115.1.4,automotive engineering technician,http://data.europa.eu/esco/occupation/444c9aa9-578d-4a9a-9949-99ef1bacb20e,vehicle production engineering technician,altLabel,0.582278,review_only_not_used,no_unique_exact_esco_title_match,,,
M311510,Competent Person (CP) - Hygiene Technician,311510,3115,3,3115.1.19,rolling stock engine inspector,http://data.europa.eu/esco/occupation/84219dd7-eb68-426e-9ec3-431eceb61c96,traction engineering technician,altLabel,0.579710,review_only_not_used,no_unique_exact_esco_title_match,,,
M311511,Mechatronics Engineering Assistant,311511,3115,1,3115.1.14,optomechanical engineering technician,http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a,optomechanical engineering assistant,altLabel,0.857143,review_only_not_used,no_unique_exact_esco_title_match,,,
M311511,Mechatronics Engineering Assistant,311511,3115,2,3115.1.11,mechatronics engineering technician,http://data.europa.eu/esco/occupation/edf2e989-d7c5-496e-b365-81fc5cb9eb39,mechatronics engineering technician,preferredLabel,0.811594,review_only_not_used,no_unique_exact_esco_title_match,,,
M311511,Mechatronics Engineering Assistant,311511,3115,3,3115.1,mechanical engineering technician,http://data.europa.eu/esco/occupation/b31e404e-9af6-457d-a58a-208f612eeba3,mechanical engineering technician,preferredLabel,0.716418,review_only_not_used,no_unique_exact_esco_title_match,,,
M311512,CAD/CAM (Computer-Aided Design and Manufacturing) Technician,311512,3115,1,3115.1.4,automotive engineering technician,http://data.europa.eu/esco/occupation/444c9aa9-578d-4a9a-9949-99ef1bacb20e,automotive engineering technician,preferredLabel,0.527473,review_only_not_used,no_unique_exact_esco_title_match,,,
M311512,CAD/CAM (Computer-Aided Design and Manufacturing) Technician,311512,3115,2,3115.1.13,motor vehicle engine tester,http://data.europa.eu/esco/occupation/b50ae5f6-3f67-4cc7-92bb-6cec7214bfc4,car engine inspection technician,altLabel,0.511111,review_only_not_used,no_unique_exact_esco_title_match,,,
M311512,CAD/CAM (Computer-Aided Design and Manufacturing) Technician,311512,3115,3,3115.1.7,marine engineering technician,http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c,pleasure craft engineering technician,altLabel,0.505263,review_only_not_used,no_unique_exact_esco_title_match,,,
M311515,Equipment Technician,311515,3115,1,3115.1.4,automotive engineering technician,http://data.europa.eu/esco/occupation/444c9aa9-578d-4a9a-9949-99ef1bacb20e,equipment and vehicle technician,altLabel,0.769231,review_only_not_used,no_unique_exact_esco_title_match,,,
M311515,Equipment Technician,311515,3115,2,3115.1.17,refrigeration air condition and heat pump technician,http://data.europa.eu/esco/occupation/8234eee9-1647-460d-8d62-7fe02cb884b0,heat pump technician,altLabel,0.700000,review_only_not_used,no_unique_exact_esco_title_match,,,
M311515,Equipment Technician,311515,3115,3,3115.1.14,optomechanical engineering technician,http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a,optomechanical technician,altLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M311516,Assistant Equipment Engineer,311516,3115,1,3115.1.14,optomechanical engineering technician,http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a,assistant in optomechanical engineering,altLabel,0.716418,review_only_not_used,no_unique_exact_esco_title_match,,,
M311516,Assistant Equipment Engineer,311516,3115,2,3115.1.15,pneumatic engineering technician,http://data.europa.eu/esco/occupation/3046f16d-1f7d-408f-b9a5-155410fbd2ea,gas system engineer,altLabel,0.680851,review_only_not_used,no_unique_exact_esco_title_match,,,
M311516,Assistant Equipment Engineer,311516,3115,3,3115.1.23,vessel engine tester,http://data.europa.eu/esco/occupation/e58eadca-e512-4167-96f1-fff980f117e3,marine engine test engineer,altLabel,0.618182,review_only_not_used,no_unique_exact_esco_title_match,,,
M311517,Assistant Welding Engineer,311517,3115,1,3115.1.24,welding inspector,http://data.europa.eu/esco/occupation/f7ddb68a-beba-4aa9-b5cb-d174d70ea724,stitch welding engineer,altLabel,0.816327,review_only_not_used,no_unique_exact_esco_title_match,,,
M311517,Assistant Welding Engineer,311517,3115,2,3115.1.15,pneumatic engineering technician,http://data.europa.eu/esco/occupation/3046f16d-1f7d-408f-b9a5-155410fbd2ea,gas system engineer,altLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M311517,Assistant Welding Engineer,311517,3115,3,3115.1.14,optomechanical engineering technician,http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a,assistant in optomechanical engineering,altLabel,0.646154,review_only_not_used,no_unique_exact_esco_title_match,,,
M311518,AutoCAD Designer,311518,3115,1,3115.1.4,automotive engineering technician,http://data.europa.eu/esco/occupation/444c9aa9-578d-4a9a-9949-99ef1bacb20e,car design checker,altLabel,0.647059,review_only_not_used,no_unique_exact_esco_title_match,,,
M311518,AutoCAD Designer,311518,3115,2,3115.1.23,vessel engine tester,http://data.europa.eu/esco/occupation/e58eadca-e512-4167-96f1-fff980f117e3,outboard motor tester,altLabel,0.540541,review_only_not_used,no_unique_exact_esco_title_match,,,
M311518,AutoCAD Designer,311518,3115,3,3115.1.18,rolling stock engineering technician,http://data.europa.eu/esco/occupation/0f2c04f1-9001-4a77-884f-1ea16949f6f6,railway stock engineer,altLabel,0.526316,review_only_not_used,no_unique_exact_esco_title_match,,,
M311519,Pneumatic Supervisor,311519,3115,1,3115.1.6,industrial maintenance supervisor,http://data.europa.eu/esco/occupation/a9b20949-897b-481f-8642-d1f69263baff,industrial maintenance supervisor,preferredLabel,0.641509,review_only_not_used,no_unique_exact_esco_title_match,,,
M311519,Pneumatic Supervisor,311519,3115,2,3115.1.21,rolling stock inspector,http://data.europa.eu/esco/occupation/42e9d1c5-76f1-41ef-996e-38d5ac711a31,rolling stock supervisor,altLabel,0.636364,review_only_not_used,no_unique_exact_esco_title_match,,,
M311519,Pneumatic Supervisor,311519,3115,3,3115.1.15,pneumatic engineering technician,http://data.europa.eu/esco/occupation/3046f16d-1f7d-408f-b9a5-155410fbd2ea,pneumatic engineer,altLabel,0.631579,review_only_not_used,no_unique_exact_esco_title_match,,,
M311520,Repair and Maintenance (R&M) Technician,311520,3115,1,3115.1.6,industrial maintenance supervisor,http://data.europa.eu/esco/occupation/a9b20949-897b-481f-8642-d1f69263baff,leading maintenance machinist,altLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M311520,Repair and Maintenance (R&M) Technician,311520,3115,2,3115.1.17,refrigeration air condition and heat pump technician,http://data.europa.eu/esco/occupation/8234eee9-1647-460d-8d62-7fe02cb884b0,air conditioning service technician,altLabel,0.611111,review_only_not_used,no_unique_exact_esco_title_match,,,
M311520,Repair and Maintenance (R&M) Technician,311520,3115,3,3115.1.7,marine engineering technician,http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c,marine engineering technician,preferredLabel,0.606061,review_only_not_used,no_unique_exact_esco_title_match,,,
M311521,Optical Engineering Technician,311521,3115,1,3115.1.14,optomechanical engineering technician,http://data.europa.eu/esco/occupation/d2af4f6b-c990-4d8e-bb17-befca23a307a,optomechanical engineering technician,preferredLabel,0.895522,review_only_not_used,no_unique_exact_esco_title_match,,,
M311521,Optical Engineering Technician,311521,3115,2,3115.1.4,automotive engineering technician,http://data.europa.eu/esco/occupation/444c9aa9-578d-4a9a-9949-99ef1bacb20e,car engineering technician,altLabel,0.892857,review_only_not_used,no_unique_exact_esco_title_match,,,
M311521,Optical Engineering Technician,311521,3115,3,3115.1.7,marine engineering technician,http://data.europa.eu/esco/occupation/04849c5c-9236-4a75-aabb-11c6d03e459c,boat engineering technician,altLabel,0.877193,review_only_not_used,no_unique_exact_esco_title_match,,,
M311601,Chemical Engineering Technician,311601,3116,1,3116.1,chemical engineering technician,http://data.europa.eu/esco/occupation/35bc3847-58ad-46f5-8921-e58acc2762a6,chemical engineering technician,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
